Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),ZONE 1:Zone Mean Air Temperature [C](Hourly),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),ZONE 1 PTHP:Zone Packaged Terminal Heat Pump Total Heating Rate [W](Hourly),ZONE 1 PTHP:Zone Packaged Terminal Heat Pump Electricity Rate [W](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),InteriorLights:Electricity [J](Hourly) 
 12/14  06:00:00,-11.05833333,1.991666667,0,-7.075376928,0.001263902,0,0,0,0,0,0
 12/14  07:00:00,-10.6,2.2,0,-6.948249034,0.001339053,0,0,0,0,0,0
 12/14  08:00:00,-9.9,1.908333333,2.5,18.63201063,0.001767204,12265.42311,15497.37655,0,55580887.05,55790555.57,3110400
 12/14  09:00:00,-8.758333333,1.7,19.91666667,20.00139754,0.002152682,8513.165291,11882.76952,0,42568301.76,42777970.29,3110400
 12/14  10:00:00,-7.658333333,2.516666667,42.08333333,20.0008688,0.002392212,6959.61208,9024.926956,0,32280068.52,32489737.04,3110400
 12/14  11:00:00,-6.266666667,2.575,12.58333333,20.00051655,0.002626726,5938.46887,7428.422507,0,26532652.5,26742321.03,3110400
 12/14  12:00:00,-5.6,3.016666667,1.083333333,20.00048315,0.002836742,5289.991009,6651.627076,0,23736188.94,23945857.47,3110400
 12/14  13:00:00,-5.25,3.308333333,1.583333333,20.00044434,0.002908803,4841.671815,6118.653195,0,21817482.98,22027151.5,3110400
 12/14  14:00:00,-4.65,3.1,3.833333333,20.00035528,0.002968736,4398.298104,5491.050893,0,19558114.69,19767783.22,3110400
 12/14  15:00:00,-4.4,3.858333333,0.416666667,20.00028982,0.003017708,4186.724834,5224.700353,0,18599252.74,18808921.27,3110400
 12/14  16:00:00,-4.108333333,3.641666667,0,20.00029352,0.002836679,5089.411036,6007.052739,0,21415721.33,21625389.86,2073600
 12/14  17:00:00,-3.9,2.283333333,0,20.00015316,0.002712262,5120.939325,5914.203146,0,21081462.8,21291131.33,2073600
 12/14  18:00:00,-3.9,2.341666667,0,7.404157352,0.002518661,0,0,0,0,0,0
 12/14  19:00:00,-4.191666667,2.8,0,4.140276175,0.002352144,0,0,0,0,0,0
 12/14  20:00:00,-4.108333333,3.266666667,0,2.929217353,0.002292991,0,0,0,0,0,0
 12/14  21:00:00,-3.9,2.491666667,0,2.219702659,0.002297802,0,0,0,0,0,0
 12/14  22:00:00,-3.9,1.7,0,1.633742212,0.002298645,0,0,0,0,0,0
 12/14  23:00:00,-3.55,2.341666667,0,1.279955074,0.002386741,0,0,0,0,0,0
 12/14  24:00:00,-3.008333333,2.158333333,0,1.140879144,0.002567077,0,0,0,0,0,0
 12/15  01:00:00,-2.8,2.341666667,0,0.976914691,0.002640214,0,0,0,0,0,0
 12/15  02:00:00,-2.8,3.441666667,0,0.754396861,0.002645042,0,0,0,0,0,0
 12/15  03:00:00,-2.8,4.191666667,0,0.560039835,0.002691744,0,0,0,0,0,0
 12/15  04:00:00,-2.8,4.108333333,0,0.392831799,0.002717561,0,0,0,0,0,0
 12/15  05:00:00,-2.8,4.191666667,0,0.248752859,0.002651495,0,0,0,0,0,0
 12/15  06:00:00,-2.8,5.216666667,0,0.111978652,0.002556587,0,0,0,0,0,0
 12/15  07:00:00,-3.441666667,5.333333333,0,-0.252487175,0.002245348,0,0,0,0,0,0
 12/15  08:00:00,-4.191666667,5.816666667,0,19.49173807,0.002349866,8753.217969,9256.827835,0,33114911.68,33324580.21,3110400
 12/15  09:00:00,-4.4,5.233333333,2.166666667,20.00048464,0.002609038,6101.770727,6899.367397,0,24628054.1,24837722.63,3110400
 12/15  10:00:00,-4.108333333,5.566666667,9.916666667,20.00038759,0.002738808,5151.6904,5909.631502,0,21065004.88,21274673.41,3110400
 12/15  11:00:00,-3.258333333,6.05,2.166666667,20.00024808,0.002773164,4446.896858,4897.289725,0,17420574.48,17630243.01,3110400
 12/15  12:00:00,-2.158333333,5.508333333,29.08333333,20.00010206,0.002814199,3859.427145,3922.24127,0,13911311.68,14120068.57,3110400
 12/15  13:00:00,-1.35,4.775,124.9166667,20.00149216,0.002904943,3336.98814,3279.745991,0,11620886.74,11807085.57,3110400
 12/15  14:00:00,-0.808333333,5.566666667,18.25,20.00206852,0.002994269,2997.519009,2914.088435,0,10326021.06,10490718.36,3110400
 12/15  15:00:00,-0.25,5.758333333,0.5,20.00003154,0.00307231,2829.2132,2679.877524,0,9497008.015,9647559.085,3110400
 12/15  16:00:00,0.641666667,6.116666667,0,20.00240932,0.002811767,3655.706331,3077.375488,0,10907177.98,11078551.76,2073600
 12/15  17:00:00,0.808333333,5.883333333,0,20.00272891,0.002736422,3707.789916,3069.281401,0,10878517.68,11049413.04,2073600
 12/15  18:00:00,0.6,3.841666667,0,9.613873096,0.002633039,0,0,0,0,0,0
 12/15  19:00:00,0.25,2.8,0,6.920408481,0.002659592,0,0,0,0,0,0
 12/15  20:00:00,0,2.975,0,5.814623775,0.002664344,0,0,0,0,0,0
 12/15  21:00:00,0,2.925,0,5.119742095,0.002665084,0,0,0,0,0,0
 12/15  22:00:00,0.641666667,4.258333333,0,4.819223168,0.002764001,0,0,0,0,0,0
 12/15  23:00:00,1.45,6.116666667,0,4.808574517,0.003196637,0,0,0,0,0,0
 12/15  24:00:00,1.7,5.708333333,0,4.703159286,0.003714895,0,0,0,0,0,0
 12/16  01:00:00,1.35,5.816666667,0,4.391044183,0.003851323,0,0,0,0,0,0
 12/16  02:00:00,1.1,6.05,0,4.070794341,0.003926494,0,0,0,0,0,0
 12/16  03:00:00,1.1,5.8,0,3.879769354,0.004027104,0,0,0,0,0,0
 12/16  04:00:00,1.1,4.691666667,0,3.727790137,0.004034885,0,0,0,0,0,0
 12/16  05:00:00,1.1,4.541666667,0,3.618649997,0.004036312,0,0,0,0,0,0
 12/16  06:00:00,1.1,4.65,0,3.533484658,0.00403709,0,0,0,0,0,0
 12/16  07:00:00,0.808333333,5.216666667,0,3.351535925,0.004044449,0,0,0,0,0,0
 12/16  08:00:00,0.6,4.983333333,0,3.140417015,0.004054629,0,0,0,0,0,0
 12/16  09:00:00,0.891666667,3.641666667,0,3.216308481,0.004048025,0,0,0,0,0,0
 12/16  10:00:00,1.1,5.2,0,3.371715644,0.004035226,0,0,0,0,0,0
 12/16  11:00:00,1.1,5.358333333,0,3.45369062,0.004097521,0,0,0,0,0,0
 12/16  12:00:00,1.45,4.75,0,3.632222,0.004135581,0,0,0,0,0,0
 12/16  13:00:00,1.058333333,5.816666667,0,3.627138138,0.003845539,0,0,0,0,0,0
 12/16  14:00:00,0.25,4.766666667,0,3.371545251,0.003365004,0,0,0,0,0,0
 12/16  15:00:00,-0.35,4.066666667,0,3.060001688,0.003033598,0,0,0,0,0,0
 12/16  16:00:00,-1.241666667,5.741666667,0,2.509830448,0.002942517,0,0,0,0,0,0
 12/16  17:00:00,-2.341666667,6.525,0,1.7769842,0.002775105,0,0,0,0,0,0
 12/16  18:00:00,-3.441666667,6.575,0,0.993339087,0.002269575,0,0,0,0,0,0
 12/16  19:00:00,-4.541666667,6.991666667,0,0.169928415,0.001773581,0,0,0,0,0,0
 12/16  20:00:00,-5.641666667,6.908333333,0,-0.682641055,0.0016862,0,0,0,0,0,0
 12/16  21:00:00,-7.091666667,6.991666667,0,-1.670794394,0.001657463,0,0,0,0,0,0
 12/16  22:00:00,-8.441666667,8.191666667,0,-2.697523342,0.001501904,0,0,0,0,0,0
 12/16  23:00:00,-9.541666667,8.433333333,0,-3.622753807,0.001414193,0,0,0,0,0,0
 12/16  24:00:00,-9.358333333,7.283333333,0,-4.10159057,0.001337178,0,0,0,0,0,0
 12/17  01:00:00,-10.18333333,7.166666667,0,-4.699395669,0.001175495,0,0,0,0,0,0
 12/17  02:00:00,-11.45,5.691666667,0,-5.651475686,0.001101853,0,0,0,0,0,0
 12/17  03:00:00,-11.99166667,3.933333333,0,-6.298446864,0.001098738,0,0,0,0,0,0
 12/17  04:00:00,-12.55,4.066666667,0,-6.920738544,0.001020646,0,0,0,0,0,0
 12/17  05:00:00,-13.09166667,3.466666667,0,-7.522882763,0.000934396,0,0,0,0,0,0
 12/17  06:00:00,-13.3,3.441666667,0,-7.985034046,0.000980765,0,0,0,0,0,0
 12/17  07:00:00,-13.3,3.9,0,-8.297446349,0.000983153,0,0,0,0,0,0
 12/17  08:00:00,-13.3,3.725,40.83333333,-8.49913457,0.000982561,0,0,0,0,0,0
 12/17  09:00:00,-12.65833333,3.6,262.8333333,-7.743472745,0.001025076,0,0,0,0,0,0
 12/17  10:00:00,-11.55833333,4.066666667,231.6666667,-6.803368577,0.001071445,0,0,0,0,0,0
 12/17  11:00:00,-10.45833333,4.108333333,172,-6.082796075,0.001058831,0,0,0,0,0,0
 12/17  12:00:00,-9.008333333,3.258333333,472.0833333,-5.150518105,0.001155322,0,0,0,0,0,0
 12/17  13:00:00,-8.008333333,2.975,707.6666667,-4.095983717,0.001291687,0,0,0,0,0,0
 12/17  14:00:00,-6.808333333,2.575,707.1666667,-2.652187731,0.00131607,0,0,0,0,0,0
 12/17  15:00:00,-5.808333333,1.908333333,641.9166667,-0.995544299,0.001347908,0,0,0,0,0,0
 12/17  16:00:00,-5.891666667,1.7,396.8333333,-0.267692335,0.001416467,0,0,0,0,0,0
 12/17  17:00:00,-6.1,1.7,25.22222222,-0.882019173,0.001550256,0,0,0,0,0,0
 12/17  18:00:00,-6.1,1.7,0,-1.550431994,0.001905511,0,0,0,0,0,0
 12/17  19:00:00,-6.1,2.808333333,0,-1.965760709,0.001939018,0,0,0,0,0,0
 12/17  20:00:00,-6.45,5.408333333,0,-2.390396142,0.001796559,0,0,0,0,0,0
 12/17  21:00:00,-7.983333333,5.708333333,0,-3.23730485,0.001604357,0,0,0,0,0,0
 12/17  22:00:00,-9.191666667,3.366666667,0,-4.133435522,0.001514488,0,0,0,0,0,0
 12/17  23:00:00,-9.75,1.383333333,0,-4.728171781,0.001441351,0,0,0,0,0,0
 12/17  24:00:00,-9.65,1.616666667,0,-5.080918281,0.001421779,0,0,0,0,0,0
 12/18  01:00:00,-9.108333333,2.55,0,-5.135035004,0.00146171,0,0,0,0,0,0
 12/18  02:00:00,-9.191666667,2.158333333,0,-5.329662492,0.001430523,0,0,0,0,0,0
 12/18  03:00:00,-9.4,2.341666667,0,-5.620892452,0.001364186,0,0,0,0,0,0
 12/18  04:00:00,-9.108333333,2.45,0,-5.675281951,0.001380047,0,0,0,0,0,0
 12/18  05:00:00,-8.258333333,3.016666667,0,-5.439946279,0.001510546,0,0,0,0,0,0
 12/18  06:00:00,-8.091666667,2.783333333,0,-5.347113254,0.001576954,0,0,0,0,0,0
 12/18  07:00:00,-8.3,3.483333333,0,-5.491017431,0.001542051,0,0,0,0,0,0
 12/18  08:00:00,-8.3,3.466666667,3.611111111,18.82807145,0.001915177,11615.05224,14703.77051,0,52723905.31,52933573.84,3110400
 12/18  09:00:00,-7.658333333,2.45,31.83333333,20.00107471,0.002182946,8067.528813,10041.44701,0,35939540.7,36149209.23,3110400
 12/18  10:00:00,-6.558333333,1.733333333,68.16666667,20.00070248,0.002278951,6554.003263,7948.456843,0,28404776.11,28614444.64,3110400
 12/18  11:00:00,-4.816666667,1.866666667,64.58333333,20.00044474,0.002367514,5422.673894,6230.200722,0,22219054.07,22428722.6,3110400
 12/18  12:00:00,-3.258333333,2.725,79.5,20.00020911,0.002460217,4542.877649,4812.466055,0,17115209.27,17324877.8,3110400
 12/18  13:00:00,-2.45,5.666666667,115.0833333,20.00008588,0.002500973,3921.961473,3892.245268,0,13803261.95,14012082.97,3110400
 12/18  14:00:00,-2.2,7.5,18.91666667,20.00059757,0.002472023,3621.532971,3540.599153,0,12545984.73,12746156.95,3110400
 12/18  15:00:00,-2.2,7.5,7.166666667,20.00083825,0.002498265,3538.501737,3494.871002,0,12383590.71,12581535.61,3110400
 12/18  16:00:00,-2.55,5.691666667,25.58333333,20.00018145,0.00228395,4549.944657,4525.754046,0,16083046.04,16292714.57,2073600
 12/18  17:00:00,-3.091666667,3.641666667,1.888888889,20.00009057,0.002122914,4790.599724,4905.07668,0,17448607.52,17658276.05,2073600
 12/18  18:00:00,-3.941666667,3.1,0,7.565880863,0.001927484,0,0,0,0,0,0
 12/18  19:00:00,-4.4,3.566666667,0,4.150174371,0.001948818,0,0,0,0,0,0
 12/18  20:00:00,-4.4,3.9,0,2.853221622,0.002139564,0,0,0,0,0,0
 12/18  21:00:00,-4.108333333,6,0,2.068857434,0.002221544,0,0,0,0,0,0
 12/18  22:00:00,-3.9,5.691666667,0,1.54077286,0.00229791,0,0,0,0,0,0
 12/18  23:00:00,-3.55,4.4,0,1.196161079,0.002580075,0,0,0,0,0,0
 12/18  24:00:00,-3.3,4.108333333,0,0.967444304,0.002738104,0,0,0,0,0,0
 12/19  01:00:00,-3.3,5.358333333,0,0.686696875,0.002705083,0,0,0,0,0,0
 12/19  02:00:00,-3.3,4.766666667,0,0.446006215,0.002638404,0,0,0,0,0,0
 12/19  03:00:00,-3.3,4.066666667,0,0.238945242,0.00263478,0,0,0,0,0,0
 12/19  04:00:00,-3.65,4.4,0,-0.069852036,0.002639049,0,0,0,0,0,0
 12/19  05:00:00,-3.55,3.933333333,0,-0.255731279,0.00268473,0,0,0,0,0,0
 12/19  06:00:00,-3.3,2.316666667,0,-0.273311193,0.002749485,0,0,0,0,0,0
 12/19  07:00:00,-3.3,2.683333333,0,-0.386708846,0.002753507,0,0,0,0,0,0
 12/19  08:00:00,-3.3,2.491666667,0.694444444,19.48985448,0.003063891,8575.899024,9199.761841,0,32909474.1,33119142.63,3110400
 12/19  09:00:00,-3.3,2.808333333,4.083333333,20.00049724,0.0032454,5839.689943,6627.516025,0,23649389.16,23859057.69,3110400
 12/19  10:00:00,-3.65,4.066666667,8.916666667,20.00043892,0.003282265,5038.457323,5964.78794,0,21263568.06,21473236.58,3110400
 12/19  11:00:00,-3.9,4.108333333,84.33333333,20.00039637,0.003191994,4512.724719,5465.478315,0,19466053.41,19675721.93,3110400
 12/19  12:00:00,-4.191666667,4.716666667,269.6666667,20.00032805,0.003062945,4121.732825,5099.712152,0,18149295.22,18358963.75,3110400
 12/19  13:00:00,-4.4,5.591666667,229.4166667,20.00027945,0.002883702,3797.63877,4732.289555,0,16826573.87,17036242.4,3110400
 12/19  14:00:00,-4.108333333,5.333333333,444,20.00012049,0.002614197,3328.247986,3987.615846,0,14146034.33,14355417.05,3110400
 12/19  15:00:00,-4.191666667,5.175,604.3333333,20.00069103,0.002337132,2890.463492,3457.337544,0,12248063.73,12446415.16,3110400
 12/19  16:00:00,-5.1,4.308333333,461.0833333,20.00026647,0.001877522,3901.557585,4602.211514,0,16358292.92,16567961.45,2073600
 12/19  17:00:00,-6.533333333,3.133333333,30.22222222,20.00016056,0.001669017,4726.054119,5874.201579,0,20937457.16,21147125.69,2073600
 12/19  18:00:00,-8.191666667,2.975,0,6.97749492,0.00143698,0,0,0,0,0,0
 12/19  19:00:00,-8.55,2.925,0,3.136775362,0.0012678,0,0,0,0,0,0
 12/19  20:00:00,-8.3,2.8,0,1.550443825,0.001301317,0,0,0,0,0,0
 12/19  21:00:00,-8.941666667,2.975,0,0.160024536,0.00137424,0,0,0,0,0,0
 12/19  22:00:00,-10.1,2.575,0,-1.262864848,0.001300647,0,0,0,0,0,0
 12/19  23:00:00,-11.24166667,3.016666667,0,-2.614593296,0.001128906,0,0,0,0,0,0
 12/19  24:00:00,-12.34166667,4.066666667,0,-3.897473162,0.001003582,0,0,0,0,0,0
 12/20  01:00:00,-13.09166667,3.933333333,0,-5.010268427,0.000928206,0,0,0,0,0,0
 12/20  02:00:00,-13.3,3.133333333,0,-5.834546617,0.000891145,0,0,0,0,0,0
 12/20  03:00:00,-14.64166667,2.45,0,-6.919181616,0.000850854,0,0,0,0,0,0
 12/20  04:00:00,-15.6,1.908333333,0,-8.022403206,0.000757474,0,0,0,0,0,0
 12/20  05:00:00,-15.89166667,2.341666667,0,-8.743496034,0.000749554,0,0,0,0,0,0
 12/20  06:00:00,-16.1,2.8,0,-9.383005058,0.000759365,0,0,0,0,0,0
 12/20  07:00:00,-16.74166667,2.8,0,-10.07188689,0.000737843,0,0,0,0,0,0
 12/20  08:00:00,-16.55833333,2.158333333,44.58333333,17.12191926,0.001007466,14210.59885,17997.52488,0,64581421.05,64791089.58,3110400
 12/20  09:00:00,-15.10833333,0.708333333,341.4166667,20.00163769,0.001340546,10269.97101,14361.83351,0,51492932.1,51702600.63,3110400
 12/20  10:00:00,-13.75833333,0.466666667,598.75,20.00171312,0.001487389,8198.259798,12149.09105,0,43527059.26,43736727.79,3110400
 12/20  11:00:00,-12.01666667,1.325,688.3333333,20.00146429,0.001638102,6894.021798,10639.70132,0,38093256.24,38302924.77,3110400
 12/20  12:00:00,-10.80833333,2.341666667,570.9166667,20.00150765,0.001784243,6139.929972,9768.804021,0,34958025.95,35167694.48,3110400
 12/20  13:00:00,-10.25,2.8,343,20.00164052,0.001795348,5624.03058,9207.939226,0,32938912.69,33148581.22,3110400
 12/20  14:00:00,-9.65,2.8,366.0833333,20.00150859,0.001785759,5110.402128,8617.958512,0,30814982.12,31024650.64,3110400
 12/20  15:00:00,-9.108333333,2.8,236.6666667,20.00132993,0.001855907,4744.128575,8178.361467,0,29232432.75,29442101.28,3110400
 12/20  16:00:00,-9.541666667,2.8,47.5,20.00121007,0.001644104,5930.634457,9382.493968,0,33567309.76,33776978.29,2073600
 12/20  17:00:00,-11.28333333,3.733333333,1.888888889,20.00102363,0.00136182,6653.989081,10279.88787,0,36797927.82,37007596.34,2073600
 12/20  18:00:00,-11.90833333,4.4,0,4.551409073,0.001076974,0,0,0,0,0,0
 12/20  19:00:00,-11.99166667,4.75,0,0.399789825,0.00107755,0,0,0,0,0,0
 12/20  20:00:00,-12.55,3.716666667,0,-1.567677209,0.001061747,0,0,0,0,0,0
 12/20  21:00:00,-12.15833333,3.266666667,0,-2.732238398,0.001095385,0,0,0,0,0,0
 12/20  22:00:00,-11.35,3.308333333,0,-3.320532979,0.00124591,0,0,0,0,0,0
 12/20  23:00:00,-11.1,3.858333333,0,-3.871363342,0.001327064,0,0,0,0,0,0
 12/20  24:00:00,-10.80833333,4.4,0,-4.31506381,0.001355839,0,0,0,0,0,0
 12/21  01:00:00,-10.6,4.4,0,-4.655031389,0.001393279,0,0,0,0,0,0
 12/21  02:00:00,-10.25,5.566666667,0,-4.900286193,0.001395583,0,0,0,0,0,0
 12/21  03:00:00,-9.65,6.575,0,-4.941567303,0.001448356,0,0,0,0,0,0
 12/21  04:00:00,-9.4,6.7,0,-5.017423711,0.001536418,0,0,0,0,0,0
 12/21  05:00:00,-9.4,6.7,0,-5.180335088,0.001544527,0,0,0,0,0,0
 12/21  06:00:00,-9.4,7.808333333,0,-5.32736279,0.001547326,0,0,0,0,0,0
 12/21  07:00:00,-9.4,8.775,0,-5.455673168,0.001549959,0,0,0,0,0,0
 12/21  08:00:00,-9.4,7.441666667,0,18.83587418,0.001904306,11504.13512,14724.83589,0,52799740.67,53009409.2,3110400
 12/21  09:00:00,-9.4,6.866666667,0,20.00172286,0.0021378,8324.769129,11794.49431,0,42250511,42460179.53,3110400
 12/21  10:00:00,-9.108333333,6.733333333,0,20.00172277,0.00220861,7215.704214,10664.93988,0,38184115.03,38393783.56,3110400
 12/21  11:00:00,-8.55,7.391666667,2.166666667,20.00152652,0.002274158,6500.15038,9874.046646,0,35336899.4,35546567.93,3110400
 12/21  12:00:00,-7.658333333,8.1,9.75,20.00089024,0.002373743,5812.497678,7855.224566,0,28069139.91,28278808.44,3110400
 12/21  13:00:00,-6.908333333,5.941666667,1.083333333,20.00055737,0.002450068,5337.373065,6938.064058,0,24767362.08,24977030.61,3110400
 12/21  14:00:00,-6.7,3.933333333,35.83333333,20.00052003,0.002561193,4981.118413,6564.039746,0,23420874.56,23630543.09,3110400
 12/21  15:00:00,-6.7,4.066666667,212.0833333,20.00054931,0.002504996,4527.0815,6064.276941,0,21621728.46,21831396.99,3110400
 12/21  16:00:00,-7.341666667,5.566666667,246.6666667,20.00053798,0.002072043,5359.658691,6973.918091,0,24896436.6,25106105.13,2073600
 12/21  17:00:00,-7.8,4.475,16.94444444,20.00033013,0.001822721,5749.18348,7415.438655,0,26485910.63,26695579.16,2073600
 12/21  18:00:00,-7.8,5.2,0,6.080470294,0.001641524,0,0,0,0,0,0
 12/21  19:00:00,-8.733333333,6.7,0,2.120689924,0.001494969,0,0,0,0,0,0
 12/21  20:00:00,-11.03333333,7.166666667,0,-0.301289027,0.001199109,0,0,0,0,0,0
 12/21  21:00:00,-12.84166667,7.033333333,0,-2.363299478,0.000989598,0,0,0,0,0,0
 12/21  22:00:00,-13.65,6.991666667,0,-3.842899329,0.00086422,0,0,0,0,0,0
 12/21  23:00:00,-14.54166667,7.725,0,-5.153811047,0.000793438,0,0,0,0,0,0
 12/21  24:00:00,-15.35,7.283333333,0,-6.355531976,0.000747437,0,0,0,0,0,0
 12/22  01:00:00,-15.89166667,7.808333333,0,-7.356675295,0.000709066,0,0,0,0,0,0
 12/22  02:00:00,-16.74166667,6.5,0,-8.371300303,0.000648965,0,0,0,0,0,0
 12/22  03:00:00,-18.19166667,5.466666667,0,-9.592519674,0.000575263,0,0,0,0,0,0
 12/22  04:00:00,-19.19166667,6.325,0,-10.71979828,0.000539596,0,0,0,0,0,0
 12/22  05:00:00,-19.75,6.525,0,-11.59322767,0.000511706,0,0,0,0,0,0
 12/22  06:00:00,-20.99166667,4.941666667,0,-12.63827104,0.00046646,0,0,0,0,0,0
 12/22  07:00:00,-21.35,4.191666667,0,-13.45523956,0.000432316,0,0,0,0,0,0
 12/22  08:00:00,-21.1,4.4,48.05555556,14.17659009,0.000665211,14686.94564,18626.34772,0,66845183.27,67054851.8,3110400
 12/22  09:00:00,-20.45833333,4.4,365.1666667,19.86995821,0.000946026,12485.7631,17149.96894,0,61530219.66,61739888.19,3110400
 12/22  10:00:00,-19.65,5.566666667,629.5,20.00213293,0.001044571,10112.87605,14736.31778,0,52841075.47,53050743.99,3110400
 12/22  11:00:00,-18.75833333,4.766666667,750.4166667,20.0021728,0.001076372,8929.752265,13459.33786,0,48243947.76,48453616.28,3110400
 12/22  12:00:00,-17.65833333,3.308333333,775.9166667,20.00207434,0.001091944,8174.031367,12579.76891,0,45077499.53,45287168.06,3110400
 12/22  13:00:00,-16.90833333,2.925,613.5833333,20.00195918,0.001117782,7505.887122,11825.52871,0,42362234.85,42571903.37,3110400
 12/22  14:00:00,-16.35,2.158333333,352.25,20.00192099,0.00114012,6954.105136,11214.52393,0,40162617.61,40372286.13,3110400
 12/22  15:00:00,-15.45833333,1.175,230.9166667,20.00190851,0.001134457,6524.28401,10689.08412,0,38271034.31,38480702.84,3110400
 12/22  16:00:00,-14.65,1.966666667,65.66666667,20.00127797,0.000907768,7430.634544,11433.31487,0,40950264.99,41159933.52,2073600
 12/22  17:00:00,-15.1,2.8,3.277777778,20.00057553,0.000859872,7880.73147,11885.89957,0,42579569.92,42789238.45,2073600
 12/22  18:00:00,-15.89166667,2.975,0,2.732711177,0.000725738,0,0,0,0,0,0
 12/22  19:00:00,-15.80833333,2.283333333,0,-1.877872348,0.000660977,0,0,0,0,0,0
 12/22  20:00:00,-13.96666667,2.516666667,0,-3.20459169,0.000783288,0,0,0,0,0,0
 12/22  21:00:00,-11.80833333,3.1,0,-3.515547638,0.001064546,0,0,0,0,0,0
 12/22  22:00:00,-10.45833333,3.391666667,0,-3.678944318,0.001275015,0,0,0,0,0,0
 12/22  23:00:00,-10.35,3.6,0,-4.073950265,0.00129814,0,0,0,0,0,0
 12/22  24:00:00,-10.89166667,4.883333333,0,-4.744687609,0.001194331,0,0,0,0,0,0
 12/23  01:00:00,-11.1,4.983333333,0,-5.28931032,0.001091261,0,0,0,0,0,0
 12/23  02:00:00,-11.1,5.216666667,0,-5.685449226,0.001062407,0,0,0,0,0,0
 12/23  03:00:00,-11.45,6.15,0,-6.138972137,0.001028371,0,0,0,0,0,0
 12/23  04:00:00,-11.35,6.05,0,-6.431185209,0.001069814,0,0,0,0,0,0
 12/23  05:00:00,-11.74166667,5.333333333,0,-6.764563781,0.001117535,0,0,0,0,0,0
 12/23  06:00:00,-12.2,4.65,0,-7.232866565,0.001089645,0,0,0,0,0,0
 12/23  07:00:00,-12.55,5.741666667,0,-7.60811508,0.001065419,0,0,0,0,0,0
 12/23  08:00:00,-12.8,6.7,7.5,-7.949911774,0.00100772,0,0,0,0,0,0
 12/23  09:00:00,-12.45,5.358333333,77.33333333,-7.753888142,0.001013065,0,0,0,0,0,0
 12/23  10:00:00,-11.55833333,4.925,275.5833333,-6.953222203,0.001059352,0,0,0,0,0,0
 12/23  11:00:00,-10.45833333,4.775,612.9166667,-5.722177056,0.001029347,0,0,0,0,0,0
 12/23  12:00:00,-9.65,4.4,670.5833333,-4.868812558,0.000990031,0,0,0,0,0,0
 12/23  13:00:00,-9.75,4.4,492.5833333,-4.392638787,0.000904915,0,0,0,0,0,0
 12/23  14:00:00,-10.35,4.925,498.5833333,-4.012651499,0.000873296,0,0,0,0,0,0
 12/23  15:00:00,-10.89166667,6.116666667,282.6666667,-3.827148513,0.000907231,0,0,0,0,0,0
 12/23  16:00:00,-11.1,5.883333333,127.25,-4.095642149,0.001048666,0,0,0,0,0,0
 12/23  17:00:00,-11.45,3.2,7.666666667,-4.868368011,0.001099621,0,0,0,0,0,0
 12/23  18:00:00,-11.99166667,1.525,0,-5.755107655,0.000993593,0,0,0,0,0,0
 12/23  19:00:00,-13.19166667,1.866666667,0,-6.729438253,0.000957091,0,0,0,0,0,0
 12/23  20:00:00,-13.9,3.833333333,0,-7.587936112,0.000814142,0,0,0,0,0,0
 12/23  21:00:00,-14.19166667,4.65,0,-8.158180731,0.000703726,0,0,0,0,0,0
 12/23  22:00:00,-15.39166667,4.925,0,-9.008937949,0.000662647,0,0,0,0,0,0
 12/23  23:00:00,-16.74166667,4.483333333,0,-10.01308063,0.000637537,0,0,0,0,0,0
 12/23  24:00:00,-17.2,3.258333333,0,-10.70669907,0.000621861,0,0,0,0,0,0
 12/24  01:00:00,-17.84166667,1.983333333,0,-11.35495642,0.000565812,0,0,0,0,0,0
 12/24  02:00:00,-19.64166667,1.575,0,-12.45921015,0.000477153,0,0,0,0,0,0
 12/24  03:00:00,-20.6,2.341666667,0,-13.42396009,0.0004225,0,0,0,0,0,0
 12/24  04:00:00,-20.89166667,2.45,0,-14.00328789,0.000430432,0,0,0,0,0,0
 12/24  05:00:00,-21.1,1.733333333,0,-14.5136286,0.000432468,0,0,0,0,0,0
 12/24  06:00:00,-21.1,1.866666667,0,-14.87260385,0.000432502,0,0,0,0,0,0
 12/24  07:00:00,-21.45,1.733333333,0,-15.30324931,0.000425022,0,0,0,0,0,0
 12/24  08:00:00,-21.7,1.4,41.25,-15.64939379,0.000403515,0,0,0,0,0,0
 12/24  09:00:00,-21.35,2.216666667,316.25,-14.85196253,0.000404,0,0,0,0,0,0
 12/24  10:00:00,-20.10833333,2.158333333,564.1666667,-13.47154045,0.000458065,0,0,0,0,0,0
 12/24  11:00:00,-18.11666667,1.525,703.75,-11.97898135,0.000562746,0,0,0,0,0,0
 12/24  12:00:00,-15.56666667,2.216666667,738,-10.53080356,0.000733323,0,0,0,0,0,0
